race_id,detail_text,distance,surface,track_condition,weather,date_text,course_code,course_name,race_number,date
202109011202,"ダ右1200m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 10:30",1200,ダート,良,雨,"ダ右1200m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 10:30",09,阪神,2,
202109011203,"ダ右1800m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 11:00",1800,ダート,良,雨,"ダ右1800m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 11:00",09,阪神,3,
202109011204,"障芝 ダート2970m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 11:30",2970,芝,重,雨,"障芝 ダート2970m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 11:30",09,阪神,4,
202109011205,"芝右 外2400m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 12:20",2400,芝,重,雨,"芝右 外2400m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 12:20",09,阪神,5,
202109011206,"芝右1200m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 12:50",1200,芝,重,雨,"芝右1200m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 12:50",09,阪神,6,
202109011207,"ダ右1400m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 13:20",1400,ダート,良,雨,"ダ右1400m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 13:20",09,阪神,7,
202109011208,"芝右 外1800m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 13:50",1800,芝,重,雨,"芝右 外1800m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 13:50",09,阪神,8,
202109011209,"芝右1200m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 14:25",1200,芝,重,曇,"芝右1200m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 14:25過去の豊中特別",09,阪神,9,
202109011210,"ダ右1200m / 
天候 : 曇 / 
ダート : 不良  / 
発走 : 15:01",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 不良  / 
発走 : 15:01過去のなにわステークス",09,阪神,10,
202109011211,"芝右3000m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 15:35",3000,芝,重,曇,"芝右3000m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 15:35過去の阪神大賞典阪神大賞典特集",09,阪神,11,
202109011212,"ダ右1800m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 16:10",1800,ダート,良,雨,"ダ右1800m / 
天候 : 雨 / 
ダート : 不良  / 
発走 : 16:10",09,阪神,12,
202106030101,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:15",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:15",06,中山,1,
202106030102,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:45",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:45",06,中山,2,
202106030103,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:15",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:15",06,中山,3,
202106030104,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:45",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:45",06,中山,4,
202106030105,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:35",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:35",06,中山,5,
202106030106,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:05",1800,芝,良,晴,"芝右1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:05",06,中山,6,
202106030107,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:35",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:35",06,中山,7,
202106030108,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:05",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:05",06,中山,8,
202106030109,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:35",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:35過去の春風ステークス",06,中山,9,
202106030110,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:10",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:10過去の伏竜ステークス",06,中山,10,
202106030111,"芝右2500m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",2500,芝,良,晴,"芝右2500m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去の日経賞日経賞特集",06,中山,11,
202106030112,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:25",1200,芝,良,晴,"芝右 外1200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 16:25",06,中山,12,
202107020501,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1400,ダート,良,晴,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",07,中京,1,
202107020502,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:25",1800,ダート,良,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:25",07,中京,2,
202107020503,"ダ左1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:55",1200,ダート,良,晴,"ダ左1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:55",07,中京,3,
202107020504,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:25",1800,ダート,良,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:25",07,中京,4,
202107020505,"芝左2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:15",2200,芝,良,晴,"芝左2200m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:15",07,中京,5,
202107020506,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:45",1400,ダート,良,晴,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:45",07,中京,6,
202107020507,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:15",2000,芝,良,晴,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:15",07,中京,7,
202107020508,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:45",1800,ダート,良,晴,"ダ左1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:45",07,中京,8,
202107020509,"芝左1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:15",1400,芝,良,晴,"芝左1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:15",07,中京,9,
202107020510,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50",2000,芝,良,晴,"芝左2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:50過去の恋路ケ浜特別",07,中京,10,
202107020511,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:25",1400,ダート,良,晴,"ダ左1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:25過去の名鉄杯",07,中京,11,
202107020512,"ダ左1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:01",1900,ダート,良,晴,"ダ左1900m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:01過去の天白川特別",07,中京,12,
202109020101,"障芝 ダート2970m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:01",2970,芝,良,晴,"障芝 ダート2970m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:01",09,阪神,1,
202109020102,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:35",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 10:35",09,阪神,2,
202109020103,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:05",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:05",09,阪神,3,
202109020104,"障芝 ダート3110m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:35",3110,芝,良,晴,"障芝 ダート3110m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:35",09,阪神,4,
202109020105,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:25",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:25",09,阪神,5,
202109020106,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:55",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 12:55",09,阪神,6,
202109020107,"芝右1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:25",1400,芝,良,晴,"芝右1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:25",09,阪神,7,
202109020108,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:55",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:55",09,阪神,8,
202109020109,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25",1800,芝,良,晴,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:25過去の君子蘭賞",09,阪神,9,
202109020110,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去の天神橋特別",09,阪神,10,
202109020111,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35",1800,芝,良,晴,"芝右 外1800m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:35過去の毎日杯毎日杯特集",09,阪神,11,
202109020112,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:10",09,阪神,12,
202106030201,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 09:55",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 09:55",06,中山,1,
202106030202,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:25",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:25",06,中山,2,
202106030203,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:55",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:55",06,中山,3,
202106030204,"障芝 ダート2880m / 
天候 : 雨 / 
芝 : 良  / 
発走 : 11:25",2880,芝,良,雨,"障芝 ダート2880m / 
天候 : 雨 / 
芝 : 良  / 
発走 : 11:25",06,中山,4,
202106030205,"芝右1800m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 12:15",1800,芝,稍重,雨,"芝右1800m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 12:15",06,中山,5,
202106030206,"ダ右1200m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 12:45",1200,ダート,稍重,雨,"ダ右1200m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 12:45",06,中山,6,
202106030207,"ダ右1800m / 
天候 : 曇 / 
ダート : 稍重  / 
発走 : 13:15",1800,ダート,稍重,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 稍重  / 
発走 : 13:15",06,中山,7,
202106030208,"芝右1800m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 13:45",1800,芝,重,曇,"芝右1800m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 13:45",06,中山,8,
202106030209,"芝右2000m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 14:15",2000,芝,重,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 14:15過去のミモザ賞",06,中山,9,
202106030210,"芝右 外1600m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 14:50",1600,芝,重,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 重  / 
発走 : 14:50過去の春興ステークス",06,中山,10,
202106030211,"ダ右1800m / 
天候 : 曇 / 
ダート : 稍重  / 
発走 : 15:30",1800,ダート,稍重,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 稍重  / 
発走 : 15:30過去のマーチステークスマーチステークス特集",06,中山,11,
202106030212,"ダ右1800m / 
天候 : 曇 / 
ダート : 稍重  / 
発走 : 16:10",1800,ダート,稍重,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 稍重  / 
発走 : 16:10",06,中山,12,
202107020601,"ダ左1800m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 10:05",1800,ダート,良,雨,"ダ左1800m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 10:05",07,中京,1,
202107020602,"ダ左1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:35",1400,ダート,良,曇,"ダ左1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:35",07,中京,2,
202107020603,"ダ左1900m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:05",1900,ダート,良,曇,"ダ左1900m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:05",07,中京,3,
202107020604,"芝左1400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",1400,芝,良,曇,"芝左1400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",07,中京,4,
202107020605,"芝左2000m / 
天候 : 小雨 / 
芝 : 良  / 
発走 : 12:25",2000,芝,良,雨,"芝左2000m / 
天候 : 小雨 / 
芝 : 良  / 
発走 : 12:25",07,中京,5,
202107020606,"ダ左1200m / 
天候 : 雨 / 
ダート : 良  / 
発走 : 12:55",1200,ダート,良,雨,"ダ左1200m / 
天候 : 雨 / 
ダート : 良  / 
発走 : 12:55",07,中京,6,
202107020607,"芝左2200m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 13:25",2200,芝,稍重,雨,"芝左2200m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 13:25",07,中京,7,
202107020608,"ダ左1800m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 13:55",1800,ダート,稍重,雨,"ダ左1800m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 13:55",07,中京,8,
202107020609,"芝左2200m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 14:25",2200,芝,重,雨,"芝左2200m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 14:25過去の大寒桜賞",07,中京,9,
202107020610,"ダ左1900m / 
天候 : 雨 / 
ダート : 重  / 
発走 : 15:01",1900,ダート,重,雨,"ダ左1900m / 
天候 : 雨 / 
ダート : 重  / 
発走 : 15:01過去の鈴鹿ステークス",07,中京,10,
202107020611,"芝左1200m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 15:40",1200,芝,重,雨,"芝左1200m / 
天候 : 雨 / 
芝 : 重  / 
発走 : 15:40過去の高松宮記念高松宮記念特集",07,中京,11,
202107020612,"ダ左1400m / 
天候 : 雨 / 
ダート : 重  / 
発走 : 16:25",1400,ダート,重,雨,"ダ左1400m / 
天候 : 雨 / 
ダート : 重  / 
発走 : 16:25過去の四日市特別",07,中京,12,
202109020201,"ダ右1800m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 09:50",1800,ダート,良,雨,"ダ右1800m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 09:50",09,阪神,1,
202109020202,"ダ右1200m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 10:15",1200,ダート,良,雨,"ダ右1200m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 10:15",09,阪神,2,
202109020203,"ダ右2000m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 10:45",2000,ダート,良,雨,"ダ右2000m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 10:45",09,阪神,3,
202109020204,"ダ右1800m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 11:15",1800,ダート,良,雨,"ダ右1800m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 11:15",09,阪神,4,
202109020205,"芝右2000m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 12:05",2000,芝,稍重,雨,"芝右2000m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 12:05",09,阪神,5,
202109020206,"ダ右1200m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 12:35",1200,ダート,稍重,雨,"ダ右1200m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 12:35",09,阪神,6,
202109020207,"芝右 外1600m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 13:05",1600,芝,稍重,雨,"芝右 外1600m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 13:05",09,阪神,7,
202109020208,"ダ右1400m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 13:35",1400,ダート,稍重,雨,"ダ右1400m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 13:35",09,阪神,8,
202109020209,"芝右2000m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 14:05",2000,芝,稍重,雨,"芝右2000m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 14:05過去の四国新聞杯",09,阪神,9,
202109020210,"芝右 外2400m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 14:40",2400,芝,稍重,雨,"芝右 外2400m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 14:40過去の御堂筋ステークス",09,阪神,10,
202109020211,"芝右 外1600m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 15:20",1600,芝,稍重,雨,"芝右 外1600m / 
天候 : 雨 / 
芝 : 稍重  / 
発走 : 15:20過去の六甲ステークス",09,阪神,11,
202109020212,"ダ右1200m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 16:01",1200,ダート,稍重,雨,"ダ右1200m / 
天候 : 雨 / 
ダート : 稍重  / 
発走 : 16:01",09,阪神,12,
202106030301,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:10",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:10",06,中山,1,
202106030302,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:40",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:40",06,中山,2,
202106030303,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:10",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:10",06,中山,3,
202106030304,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:40",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 11:40",06,中山,4,
202106030305,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",2000,芝,良,晴,"芝右2000m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 12:30",06,中山,5,
202106030306,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:00",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 13:00",06,中山,6,
202106030307,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:30",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:30",06,中山,7,
202106030308,"ダ右2400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:05",2400,ダート,良,晴,"ダ右2400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 14:05",06,中山,8,
202106030309,"芝右2500m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35",2500,芝,良,晴,"芝右2500m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:35過去の安房特別",06,中山,9,
202106030310,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:10",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:10過去の葛飾特別",06,中山,10,
202106030311,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45",1600,芝,良,晴,"芝右 外1600m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:45過去のダービー卿チャレンジダービー卿チャレンジ特集",06,中山,11,
202106030312,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:25",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:25",06,中山,12,
202109020301,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:55",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:55",09,阪神,1,
202109020302,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:25",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:25",09,阪神,2,
202109020303,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:55",1400,ダート,良,曇,"ダ右1400m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:55",09,阪神,3,
202109020304,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:25",1800,芝,良,曇,"芝右 外1800m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:25",09,阪神,4,
202109020305,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:15",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:15",09,阪神,5,
202109020306,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:45",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:45",09,阪神,6,
202109020307,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:15",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:15",09,阪神,7,
202109020308,"障芝3140m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:50",3140,芝,良,晴,"障芝3140m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 13:50過去の三木ホースランドJS",09,阪神,8,
202109020309,"芝右 外2400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:30",2400,芝,良,晴,"芝右 外2400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 14:30過去のアザレア賞",09,阪神,9,
202109020310,"芝右1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01",1400,芝,良,晴,"芝右1400m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 15:01過去のラジオ関西賞仲春特別",09,阪神,10,
202109020311,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:35",1400,ダート,良,晴,"ダ右1400m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 15:35過去のコーラルステークス",09,阪神,11,
202109020312,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:10",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 16:10",09,阪神,12,
202106030401,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 09:50",06,中山,1,
202106030402,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",1800,ダート,良,晴,"ダ右1800m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:20",06,中山,2,
202106030403,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",1200,ダート,良,晴,"ダ右1200m / 
天候 : 晴 / 
ダート : 良  / 
発走 : 10:50",06,中山,3,
202106030404,"障芝 ダート2880m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",2880,芝,良,晴,"障芝 ダート2880m / 
天候 : 晴 / 
芝 : 良  / 
発走 : 11:20",06,中山,4,
202106030405,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:10",2200,芝,良,曇,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 12:10",06,中山,5,
202106030406,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:40",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 12:40",06,中山,6,
202106030407,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 13:10",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 13:10",06,中山,7,
202106030408,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:40",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 13:40",06,中山,8,
202106030409,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:15",2200,芝,良,曇,"芝右 外2200m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:15過去の山吹賞",06,中山,9,
202106030410,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:50",1600,芝,良,曇,"芝右 外1600m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 14:50過去の両国特別",06,中山,10,
202106030411,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:30",2000,芝,良,曇,"芝右2000m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 15:30過去の美浦ステークス",06,中山,11,
202106030412,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 16:10",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 16:10",06,中山,12,
202109020401,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:05",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:05",09,阪神,1,
202109020402,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:35",1200,ダート,良,曇,"ダ右1200m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 10:35",09,阪神,2,
202109020403,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:05",1800,ダート,良,曇,"ダ右1800m / 
天候 : 曇 / 
ダート : 良  / 
発走 : 11:05",09,阪神,3,
202109020404,"芝右 外2400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",2400,芝,良,曇,"芝右 外2400m / 
天候 : 曇 / 
芝 : 良  / 
発走 : 11:35",09,阪神,4,
202109020405,"芝右 外1600m / 
天候 : 小雨 / 
芝 : 良  / 
発走 : 12:25",1600,芝,良,雨,"芝右 外1600m / 
天候 : 小雨 / 
芝 : 良  / 
発走 : 12:25",09,阪神,5,
202109020406,"ダ右2000m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 12:55",2000,ダート,良,雨,"ダ右2000m / 
天候 : 小雨 / 
ダート : 良  / 
発走 : 12:55",09,阪神,6,
